section,title,url,pdf_path,status,erro
Tarefas - MCS,Atualização de Ordem de Manutenção - CS0307,https://tdn.totvs.com.br/pages/releaseview.action?pageId=240302779,PDFs_TDN\Tarefas - MCS\Atualização de Ordem de Manutenção - CS0307 - Linha Datasul - TDN.pdf,OK,
Tarefas - MCS,Atualização de Ordens de Produção - CS0302,https://tdn.totvs.com.br/pages/releaseview.action?pageId=240302551,PDFs_TDN\Tarefas - MCS\Atualização de Ordens de Produção - CS0302 - Linha Datasul - TDN.pdf,OK,
Tarefas - MCS,Reporte de Mão de Obra - CS0301,https://tdn.totvs.com.br/pages/releaseview.action?pageId=240303000,PDFs_TDN\Tarefas - MCS\Reporte de Mão de Obra - CS0301 - Linha Datasul - TDN.pdf,OK,
Tarefas - MCS,Reporte de GGF - CS0306,https://tdn.totvs.com.br/pages/releaseview.action?pageId=822706107,PDFs_TDN\Tarefas - MCS\DT alteração da mensagem 56 no programa CS0306 - Linha Datasul - TDN.pdf,OK,
Tarefas - MCS,Atualização dos Preços dos Itens - CS0303,https://tdn.totvs.com.br/pages/releaseview.action?pageId=240306466,PDFs_TDN\Tarefas - MCS\Atualização dos Preços dos Itens - CS0303 - Linha Datasul - TDN.pdf,OK,
Tarefas - MCS,Cálculo do Valor da UP - CS0733,https://tdn.totvs.com.br/pages/releaseview.action?pageId=240306720,PDFs_TDN\Tarefas - MCS\Cálculo do Valor da UP - CS0733 - Linha Datasul - TDN.pdf,OK,
Tarefas - MCS,Geração do Valor Orçado da OM - CS0208,https://tdn.totvs.com.br/pages/releaseview.action?pageId=240979838,PDFs_TDN\Tarefas - MCS\Geração do Valor Orçado da OM - CS0208 - Linha Datasul - TDN.pdf,OK,
Tarefas - MCS,Termina Ordem de Produção - CS0305,https://tdn.totvs.com.br/pages/releaseview.action?pageId=240980055,PDFs_TDN\Tarefas - MCS\Termina Ordem de Produção - CS0305 - Linha Datasul - TDN.pdf,OK,
Tarefas - MCS,Término de Ordens de Manutenção - CS0308,https://tdn.totvs.com.br/pages/releaseview.action?pageId=240980418,PDFs_TDN\Tarefas - MCS\Término de Ordens de Manutenção - CS0308 - Linha Datasul - TDN.pdf,OK,
Tarefas - MCS,Transferência de Custos via Multi-Planta - CS0700,https://tdn.totvs.com.br/pages/releaseview.action?pageId=240980553,PDFs_TDN\Tarefas - MCS\Transferência de Custos via Multi-Planta - CS0700 - Linha Datasul - TDN.pdf,OK,
Implantação de Saldos - MCS,Implantação de Saldo na Ordem de Produção - CS0105,https://tdn.totvs.com.br/pages/releaseview.action?pageId=240981364,PDFs_TDN\Implantação de Saldos - MCS\Implantação de Saldo na Ordem de Produção - CS0105 - Linha Datasul - TDN.pdf,OK,
Implantação de Saldos - MCS,Implantação de Saldo na Ordem de Produção em Outras Moedas - CS0106,https://tdn.totvs.com.br/pages/releaseview.action?pageId=240981655,PDFs_TDN\Implantação de Saldos - MCS\Implantação de Saldo na Ordem de Produção em Outras Moedas - CS0106 - Linha Datasul - TDN.pdf,OK,
Apuração do Custo Contábil - MCS,Comparativo Real/Padrão - CS0501,https://tdn.totvs.com.br/pages/releaseview.action?pageId=241696830,PDFs_TDN\Apuração do Custo Contábil - MCS\Comparativo Real Padrão - CS0501 - Linha Datasul - TDN.pdf,OK,
Apuração do Custo Contábil - MCS,Demonstrativo Contábil de Ordens de Serviço - CS0403,https://tdn.totvs.com.br/pages/releaseview.action?pageId=240984179,PDFs_TDN\Apuração do Custo Contábil - MCS\Demonstrativo Contábil de Ordens de Serviço - CS0403 - Linha Datasul - TDN.pdf,OK,
Apuração do Custo Contábil - MCS,Materiais Utilizados nas Ordens de Serviço - CSR002,https://tdn.totvs.com.br/pages/releaseview.action?pageId=241701080,PDFs_TDN\Apuração do Custo Contábil - MCS\Materiais Utilizados nas Ordens de Serviço - CSR002 - Linha Datasul - TDN.pdf,OK,
Apuração do Custo de Manutenção Industrial,Resumo de Ordens de Serviço - CS0503,https://tdn.totvs.com.br/pages/releaseview.action?pageId=241698046,PDFs_TDN\Apuração do Custo de Manutenção Industrial\Resumo de Ordens de Serviço - CS0503 - Linha Datasul - TDN.pdf,OK,
Apuração do Custo Gerencial - MCS,Consulta Custo Resumido do Item - CS0607,https://tdn.totvs.com.br/pages/releaseview.action?pageId=241701584,PDFs_TDN\Apuração do Custo Gerencial - MCS\Consulta Custo Resumido do Item - CS0607 - Linha Datasul - TDN.pdf,OK,
Apuração do Custo Gerencial - MCS,Consulta Variação da UP - CS0730,https://tdn.totvs.com.br/pages/releaseview.action?pageId=241701877,PDFs_TDN\Apuração do Custo Gerencial - MCS\Consulta Variação da UP - CS0730 - Linha Datasul - TDN.pdf,OK,
Apuração do Custo Gerencial - MCS,Custos Gerais - CS0204,https://tdn.totvs.com.br/pages/releaseview.action?pageId=241702106,PDFs_TDN\Apuração do Custo Gerencial - MCS\Custos Gerais - CS0204 - Linha Datasul - TDN.pdf,OK,
Apuração do Custo Gerencial - MCS,Custos Reais - CS0206,https://tdn.totvs.com.br/pages/releaseview.action?pageId=243632493,PDFs_TDN\Apuração do Custo Gerencial - MCS\Custos Reais - CS0206 - Linha Datasul - TDN.pdf,OK,
Apuração do Custo Gerencial - MCS,Custos Resumidos - CS0205,https://tdn.totvs.com.br/pages/releaseview.action?pageId=243630929,PDFs_TDN\Apuração do Custo Gerencial - MCS\Custos Resumidos - CS0205 - Linha Datasul - TDN.pdf,OK,
Apuração do Custo Gerencial - MCS,Demonstrativo de Custo - CS0507,https://tdn.totvs.com.br/pages/releaseview.action?pageId=844239431,PDFs_TDN\Apuração do Custo Gerencial - MCS\19838458 DMANUFATURA-13198 DT CS0507 - Demonstrativo Custos - Linha Datasul - TDN.pdf,OK,
Apuração do Custo Gerencial - MCS,Evolução dos Custos do Item - CS0207,https://tdn.totvs.com.br/pages/releaseview.action?pageId=243632665,PDFs_TDN\Apuração do Custo Gerencial - MCS\Evolução dos Custos do Item - CS0207 - Linha Datasul - TDN.pdf,OK,
Apuração do Custo Gerencial - MCS,Gráfico Variação do Custo do Item - CS0710,https://tdn.totvs.com.br/pages/releaseview.action?pageId=241701739,PDFs_TDN\Apuração do Custo Gerencial - MCS\Gráfico Variação do Custo do Item - CS0710 - Linha Datasul - TDN.pdf,OK,
Apuração do Custo Gerencial - MCS,Relatório Custos das Operações Externas - CSR001,https://tdn.totvs.com.br/pages/releaseview.action?pageId=241702005,PDFs_TDN\Apuração do Custo Gerencial - MCS\Relatório Custos das Operações Externas - CSR001 - Linha Datasul - TDN.pdf,OK,
Consultas - MCS,Análise Custos Item - CS0611,https://tdn.totvs.com.br/pages/releaseview.action?pageId=742220510,PDFs_TDN\Consultas - MCS\DT CS0611 Substituição dos Componentes OCX - Linha Datasul - TDN.pdf,OK,
Consultas - MCS,Cockpit Custos -html.mcs.costsCockpit,https://tdn.totvs.com.br/pages/releaseview.action?pageId=274646386,PDFs_TDN\Consultas - MCS\Cockpit Custos -html.mcs.costsCockpit - Linha Datasul - TDN.pdf,OK,
Consultas - MCS,Cockpit Custos - costscockpit (DESCONTINUADO),https://tdn.totvs.com.br/pages/releaseview.action?pageId=871517190,PDFs_TDN\Consultas - MCS\Cockpit Custos - costscockpit (DESCONTINUADO) - Linha Datasul - TDN.pdf,OK,
Consultas - MCS,Consulta Custo Estrutura - CS0610,https://tdn.totvs.com.br/pages/releaseview.action?pageId=243659079,PDFs_TDN\Consultas - MCS\Consulta Custo Estrutura - CS0610 - Linha Datasul - TDN.pdf,OK,
Consultas - MCS,Consulta Custos Horários por Centro de Custos - CS0608,https://tdn.totvs.com.br/pages/releaseview.action?pageId=243658791,PDFs_TDN\Consultas - MCS\Consulta Custos Horários por Centro de Custos - CS0608 - Linha Datasul - TDN.pdf,OK,
Consultas - MCS,Consulta Família - CS0601,https://tdn.totvs.com.br/pages/releaseview.action?pageId=243658635,PDFs_TDN\Consultas - MCS\Consulta Família - CS0601 - Linha Datasul - TDN.pdf,OK,
Consultas - MCS,Consulta Item - CS0602,https://tdn.totvs.com.br/pages/releaseview.action?pageId=243658735,PDFs_TDN\Consultas - MCS\Consulta Item - CS0602 - Linha Datasul - TDN.pdf,OK,
Consultas - MCS,Consulta Relacionamentos Ordem - CS0605,https://tdn.totvs.com.br/pages/releaseview.action?pageId=243659294,PDFs_TDN\Consultas - MCS\Consulta Relacionamentos Ordem - CS0605 - Linha Datasul - TDN.pdf,OK,
Consultas - MCS,Consulta Simulação do Preço Padrão - CS0683,https://tdn.totvs.com.br/pages/releaseview.action?pageId=243658868,PDFs_TDN\Consultas - MCS\Consulta Simulação do Preço Padrão - CS0683 - Linha Datasul - TDN.pdf,OK,
Variação Custo Real x Padrão - realforecastedcost,Comparativo Produção de Item - Real x Padrão - html.mcs.comparativeRealStandard,https://tdn.totvs.com.br/pages/releaseview.action?pageId=872680277,PDFs_TDN\Variação Custo Real x Padrão - realforecastedcost\Comparativo Produção de Item - Real x Padrão - html.mcs.comparativeRealStandard - Linha Datasul - TDN.pdf,OK,
Variação Custo Real x Padrão - realforecastedcost,Comparativo Produção de Item - Real x Padrão - comparativeRealStandard (DESCONTINUADO),https://tdn.totvs.com.br/pages/releaseview.action?pageId=317003739,PDFs_TDN\Variação Custo Real x Padrão - realforecastedcost\Comparativo Produção de Item - Real x Padrão - comparativeRealStandard (DESCONTINUADO) - Linha Datasul - TDN.pdf,OK,
Variação Custo Real x Padrão - realforecastedcost,Gerenciamento do Centro de Custos - html.mcs.costCenterManagement,https://tdn.totvs.com.br/pages/releaseview.action?pageId=900730051,PDFs_TDN\Variação Custo Real x Padrão - realforecastedcost\Gerenciamento do Centro de Custos - html.mcs.costCenterManagement - Linha Datasul - TDN.pdf,OK,
Variação Custo Real x Padrão - realforecastedcost,Gerencial GGF por Centro de Custo - html.mcs.ggfByCostCenter,https://tdn.totvs.com.br/pages/releaseview.action?pageId=900730096,PDFs_TDN\Variação Custo Real x Padrão - realforecastedcost\Gerencial GGF por Centro de Custo - html.mcs.ggfByCostCenter - Linha Datasul - TDN.pdf,OK,
Variação Custo Real x Padrão - realforecastedcost,Gerencial GGF por Centro de Custo - ggfByCostCenter (DESCONTINUADO),https://tdn.totvs.com.br/pages/releaseview.action?pageId=421367301,PDFs_TDN\Variação Custo Real x Padrão - realforecastedcost\Gerencial GGF por Centro de Custo - ggfByCostCenter (DESCONTINUADO) - Linha Datasul - TDN.pdf,OK,
Relatórios - MCS,Atualização de Horas Reportadas por Período - CS0533,https://tdn.totvs.com.br/pages/releaseview.action?pageId=392502363,PDFs_TDN\Relatórios - MCS\Atualização de Horas Reportadas por Período - CS0533 - Linha Datasul - TDN.pdf,OK,
Relatórios - MCS,Atualização Resumo de Custos - CS0532,https://tdn.totvs.com.br/pages/releaseview.action?pageId=367234274,PDFs_TDN\Relatórios - MCS\Atualização Resumo de Custos - CS0532 - Linha Datasul - TDN.pdf,OK,
Relatórios - MCS,Listagem Saldo de Ordens - CS0531,https://tdn.totvs.com.br/pages/releaseview.action?pageId=271843431,PDFs_TDN\Relatórios - MCS\Listagem Saldo de Ordens - CS0531 - Linha Datasul - TDN.pdf,OK,
Relatórios - MCS,Relatório Custos Horários - CS0201,https://tdn.totvs.com.br/pages/releaseview.action?pageId=243659386,PDFs_TDN\Relatórios - MCS\Relatório Custos Horários - CS0201 - Linha Datasul - TDN.pdf,OK,
Relatórios - MCS,Relatório de Custos do Refugo - CS0209,https://tdn.totvs.com.br/pages/releaseview.action?pageId=243660070,PDFs_TDN\Relatórios - MCS\Relatório de Custos do Refugo - CS0209 - Linha Datasul - TDN.pdf,OK,
Relatórios - MCS,Relatório Depósitos - CDR030A,https://tdn.totvs.com.br/pages/releaseview.action?pageId=243659367,PDFs_TDN\Relatórios - MCS\Relatório Depósitos - CDR030A - Linha Datasul - TDN.pdf,OK,
Relatórios - MCS,Relatório de Verificação de Ordens Críticas - CS0530,https://tdn.totvs.com.br/pages/releaseview.action?pageId=286024463,PDFs_TDN\Relatórios - MCS\1194035 DMANCAPS01-537 DT Custos Performance CS0530 - Linha Datasul - TDN.pdf,OK,
Relatórios - MCS,Relatório Ordens de Produção - CSR003A,https://tdn.totvs.com.br/pages/releaseview.action?pageId=243659954,PDFs_TDN\Relatórios - MCS\Relatório Ordens de Produção - CSR003A - Linha Datasul - TDN.pdf,OK,
Relatórios - MCS,Relatório Preços Unitários - CS0202,https://tdn.totvs.com.br/pages/releaseview.action?pageId=243659877,PDFs_TDN\Relatórios - MCS\Relatório Preços Unitários - CS0202 - Linha Datasul - TDN.pdf,OK,
Relatórios Smart View - MCS,Objeto de negócio svCustoItem - Histórico do Custo do Item,https://tdn.totvs.com.br/pages/releaseview.action?pageId=930797904,PDFs_TDN\Relatórios Smart View - MCS\Objeto de negócio svCustoItem - Histórico do Custo do Item - Linha Datasul - TDN.pdf,OK,
Relatórios Smart View - MCS,Objeto de negócio svGerencialCustos - Listagem Gerencial Custos Item,https://tdn.totvs.com.br/pages/releaseview.action?pageId=868244858,PDFs_TDN\Relatórios Smart View - MCS\Objeto de negócio svGerencialCustos - Listagem Gerencial Custos Item - Linha Datasul - TDN.pdf,OK,
Relatórios Smart View - MCS,Objeto de negócio svResumoCustos - Listagem Resumo Custos Itens,https://tdn.totvs.com.br/pages/releaseview.action?pageId=861561100,PDFs_TDN\Relatórios Smart View - MCS\Objeto de negócio svResumoCustos - Listagem Resumo Custos Itens - Linha Datasul - TDN.pdf,OK,
Relatórios Smart View - MCS,Relatório Consulta de Custos - rpConsultaCustos,https://tdn.totvs.com.br/pages/releaseview.action?pageId=900737202,PDFs_TDN\Relatórios Smart View - MCS\Relatório Consulta de Custos - rpConsultaCustos - Linha Datasul - TDN.pdf,OK,
Relatórios Smart View - MCS,Relatório Custos Históricos por Item - rpMCSCustoHistoricoItem,https://tdn.totvs.com.br/pages/releaseview.action?pageId=939244340,PDFs_TDN\Relatórios Smart View - MCS\Relatório Custos Históricos por Item - rpMCSCustoHistoricoItem - Linha Datasul - TDN.pdf,OK,
Relatórios Smart View - MCS,Relatório Custos Históricos por Período - rpMCSCustoHistoricoPeriodo,https://tdn.totvs.com.br/pages/releaseview.action?pageId=939244405,PDFs_TDN\Relatórios Smart View - MCS\Relatório Custos Históricos por Período - rpMCSCustoHistoricoPeriodo - Linha Datasul - TDN.pdf,OK,
Relatórios Smart View - MCS,Relatório Gerencial Custos Consolidado - rpGerencialConsolidado,https://tdn.totvs.com.br/pages/releaseview.action?pageId=900737640,PDFs_TDN\Relatórios Smart View - MCS\Relatório Gerencial Custos Consolidado - rpGerencialConsolidado - Linha Datasul - TDN.pdf,OK,
Relatórios Smart View - MCS,Relatório Gerencial Custos Item - rpGerencialCustos,https://tdn.totvs.com.br/pages/releaseview.action?pageId=868244796,PDFs_TDN\Relatórios Smart View - MCS\Relatório Gerencial Custos Item - rpGerencialCustos - Linha Datasul - TDN.pdf,OK,
Relatórios Smart View - MCS,Relatório Resumo Custos Itens - rpResumoCustos,https://tdn.totvs.com.br/pages/releaseview.action?pageId=928962240,PDFs_TDN\Relatórios Smart View - MCS\22982007 DMANUFATURA-16378 DT Relatório rpResumoCustos no SmartView com problemas na exibição do Período - Linha Datasul - TDN.pdf,OK,
Como apresentar custos em outra moeda,Como atualizar custos sem atualizar o total de horas dos centros de custos movimentados pelo CS0101?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=240301661,PDFs_TDN\Como apresentar custos em outra moeda\Custos Horários por Centro de Custos - CS0101 - Linha Datasul - TDN.pdf,OK,
